Frame,nose_dist,body_dist,freezing,location
1,0.0,0.0,0,left
2,0.0,0.0,0,left
3,0.0,0.0,0,left
4,0.0,0.0,0,left
5,0.0,0.0,0,left
6,0.0,0.0,0,left
7,0.0,0.0,0,left
8,0.0,0.0,0,left
9,0.0,0.0,0,left
10,0.0,0.0,0,left
11,0.0,0.0,0,left
12,0.0,0.0,0,left
13,0.0,0.0,0,left
14,0.0,0.0,0,left
15,0.0,0.0,0,left
16,0.0,0.0,0,left
17,0.0,0.0,0,left
18,0.0,0.0,0,left
19,0.0,0.0,0,left
20,0.0,0.0,0,left
21,0.0,0.0,0,left
22,0.0,0.0,0,left
23,0.0,0.0,0,left
24,0.0,0.0,0,left
25,0.0,0.0,0,left
26,0.0,0.0,0,left
27,0.0,0.0,0,left
28,0.0,0.0,0,left
29,0.0,0.0,0,left
30,0.0,0.0,0,left
31,0.0,0.0,0,left
32,0.0,0.0,0,left
33,0.0,0.0,0,left
34,0.0,0.0,0,left
35,0.0,0.0,0,left
36,0.0,0.0,0,left
37,0.0,0.0,0,left
38,0.0,0.0,0,left
39,0.0,0.0,0,left
40,0.0,0.0,0,left
41,0.0,0.0,0,left
42,0.0,0.0,0,right
43,0.0,0.0,0,right
44,0.0,0.0,0,right
45,0.0,0.0,0,right
46,0.0,0.0,0,right
47,0.0,0.0,0,right
48,0.0,0.0,0,right
49,0.0,0.0,0,right
50,0.0,0.0,0,right
51,0.0,0.0,0,right
52,0.0,0.0,0,right
53,0.0,0.0,0,right
54,0.0,0.0,0,right
55,0.0,0.0,0,right
56,0.0,0.0,0,right
57,0.0,0.0,0,right
58,0.0,0.0,0,right
59,0.0,0.0,0,right
60,0.0,0.0,0,right
61,0.0,0.0,0,right
62,0.003498395657311742,0.002190319006115089,0,right
63,0.002717924653280127,0.0013078913526125974,0,right
64,0.0017545938461969598,0.00019678962528866747,0,right
65,0.005156793092493925,0.00034826677498425945,0,right
66,0.006746736715612148,0.0006613068256770059,0,right
67,0.003816834706056032,0.00019789537671190415,0,right
68,0.00245039068679561,0.0002078093348111483,0,right
69,0.003539225258849152,0.0008049997307769488,0,right
70,0.0030766174535071813,0.0018673506814291618,0,right
71,0.004387077942180174,0.0013944173181836637,0,right
72,0.0032296034157023017,0.0013688763791638088,0,right
73,0.0012625639780215222,0.0018073894001863942,0,right
74,0.004628073964655146,0.0015598375516885541,0,right
75,0.0035229550083765385,0.0012317016156476938,0,right
76,0.0010330238177726032,0.0008899081924625751,0,right
77,0.00016815221249035097,0.00017282110689463846,0,right
78,0.0002915868575714256,0.0001342069406647847,0,right
79,0.0003337727398461766,7.872789269125887e-05,0,right
