Frame,nose_dist,body_dist,freezing,location
1,0.0,0.0,0,left
2,0.0,0.0,0,left
3,0.0,0.0,0,left
4,0.0,0.0,0,left
5,0.0,0.0,0,left
6,0.0,0.0,0,left
7,0.0,0.0,0,left
8,0.0,0.0,0,left
9,0.0,0.0,0,left
10,0.0,0.0,0,left
11,0.0,0.0,0,left
12,0.0,0.0,0,left
13,0.0,0.0,0,left
14,0.0,0.0,0,left
15,0.0,0.0,0,left
16,0.0,0.0,0,left
17,0.0,0.0,0,left
18,0.0,0.0,0,left
19,0.0,0.0,0,left
20,0.0,0.0,0,left
21,0.0,0.0,0,left
22,0.0,0.0,0,left
23,0.0,0.0,0,left
24,0.0,0.0,0,left
25,0.0,0.0,0,left
26,0.0,0.0,0,left
27,0.0,0.0,0,left
28,0.0,0.0,0,left
29,0.0,0.0,0,left
30,0.0,0.0,0,left
31,0.0,0.0,0,left
32,0.0,0.0,0,left
33,0.0,0.0,0,right
34,0.0,0.0,0,right
35,0.0,0.0,0,right
36,0.0,0.0,0,right
37,0.0,0.0,0,right
38,0.0,0.0,0,right
39,0.0,0.0,0,right
40,0.0,0.0,0,right
41,0.0,0.0,0,right
42,0.0,0.0,0,right
43,0.0,0.0,0,right
44,0.0,0.0,0,right
45,0.0,0.0,0,right
46,0.0,0.0,0,right
47,0.0,0.0,0,right
48,0.0,0.0,0,right
49,0.0,0.0,0,right
50,0.0,0.0,0,right
51,0.0,0.0,0,right
52,0.005821371365101,0.0067902782700014,0,right
53,0.0067700052190813,0.0063478710759928,0,right
54,0.0084427277085881,0.0063367827241533,0,right
55,0.0101260059176317,0.0081708825638525,0,right
56,0.0096630253907292,0.0131146023988043,0,right
57,0.0075924323829387,0.0098274176149931,0,right
58,0.0079991942977233,0.0091442874465874,0,right
59,0.0094796629107559,0.0106341714976563,0,right
60,0.0088507788948591,0.0090152512101287,0,right
61,0.0080773391653789,0.0113182072193892,0,right
62,0.0079699928733443,0.0080073654534714,0,right
63,0.008560556290814,0.0072727245858587,0,right
64,0.0099816165392103,0.010203182364086,0,right
65,0.0110596760465635,0.0114892421072396,0,right
66,0.0065621315399168,0.007154525585857,0,right
67,0.0015609692977299,0.0015625667023355,0,right
68,0.0014734905285057,0.0001543889881629,0,right
69,0.0026027821072166,0.0004921794603374,0,right
70,0.0049297630442877,0.0010273155398912,0,right
71,0.0120343406812003,0.0012820832840911,0,right
72,0.0083803212873504,0.0007768663903566,0,right
73,0.0050621315819296,0.000272887759647,0,right
74,0.0032772862975414,0.0003027361186116,0,right
75,0.0019328966896053,0.0003470026675236,0,right
76,0.0058773437657881,0.0011886894647198,0,right
