Frame,obj_1,obj_2
1,0.0,0.01
2,0.0,0.01
3,0.0,0.01
4,0.0,0.02
5,0.0,0.02
6,0.0,0.02
7,0.0,0.04
8,0.0,0.06
9,0.0,0.09
10,0.0,0.15
11,0.0,0.17
12,0.0,0.18
13,0.0,0.16
14,0.0,0.1
15,0.0,0.03
16,0.0,0.01
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.01
29,0.0,0.01
30,0.0,0.01
31,0.0,0.01
32,0.0,0.01
33,0.0,0.01
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.01,0.0
39,0.01,0.0
40,0.01,0.0
41,0.03,0.0
42,0.05,0.0
43,0.08,0.0
44,0.12,0.0
45,0.19,0.0
46,0.4,0.0
47,0.73,0.0
48,0.89,0.0
49,0.92,0.0
50,0.93,0.0
51,0.94,0.0
52,0.94,0.0
53,0.93,0.0
54,0.93,0.0
55,0.87,0.0
56,0.3,0.0
57,0.04,0.0
58,0.02,0.0
59,0.01,0.0
60,0.01,0.0
61,0.01,0.0
62,0.01,0.0
63,0.01,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.01
77,0.0,0.01
78,0.0,0.01
79,0.0,0.01
80,0.0,0.01
81,0.0,0.01
82,0.0,0.01
83,0.0,0.01
84,0.0,0.01
85,0.0,0.01
86,0.0,0.01
87,0.0,0.01
88,0.0,0.01
89,0.0,0.01
90,0.0,0.01
91,0.0,0.01
92,0.0,0.01
93,0.0,0.01
94,0.0,0.01
95,0.0,0.01
96,0.0,0.01
97,0.0,0.01
98,0.0,0.01
99,0.0,0.01
100,0.0,0.01
101,0.0,0.01
102,0.0,0.01
103,0.0,0.01
104,0.0,0.01
105,0.0,0.01
106,0.0,0.01
107,0.0,0.01
108,0.0,0.01
109,0.0,0.01
110,0.0,0.01
111,0.0,0.01
112,0.0,0.01
113,0.0,0.01
114,0.0,0.01
115,0.0,0.01
116,0.0,0.01
117,0.0,0.01
118,0.0,0.01
119,0.0,0.01
120,0.0,0.01
121,0.0,0.01
122,0.0,0.01
123,0.0,0.01
124,0.0,0.01
125,0.0,0.01
126,0.0,0.01
127,0.0,0.01
128,0.0,0.01
129,0.0,0.01
130,0.0,0.01
131,0.0,0.01
132,0.0,0.01
133,0.0,0.01
134,0.0,0.01
135,0.0,0.01
136,0.0,0.01
137,0.0,0.01
138,0.0,0.01
139,0.0,0.01
140,0.0,0.01
141,0.0,0.01
142,0.0,0.01
143,0.0,0.01
144,0.0,0.01
145,0.0,0.01
146,0.0,0.01
147,0.0,0.01
148,0.0,0.01
149,0.0,0.01
150,0.0,0.01
151,0.0,0.01
152,0.0,0.01
153,0.0,0.01
154,0.0,0.01
155,0.0,0.01
156,0.0,0.01
157,0.0,0.01
158,0.0,0.01
159,0.0,0.01
160,0.0,0.01
161,0.0,0.01
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,0.0
223,0.0,0.0
224,0.0,0.0
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.0,0.0
241,0.0,0.0
242,0.0,0.0
243,0.0,0.0
244,0.0,0.0
245,0.0,0.0
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
250,0.0,0.0
251,0.0,0.0
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,0.0,0.0
295,0.0,0.0
296,0.0,0.0
297,0.01,0.01
298,0.01,0.01
299,0.01,0.01
300,0.01,0.01
301,0.0,0.01
302,0.0,0.01
303,0.0,0.01
304,0.0,0.01
305,0.0,0.01
306,0.0,0.01
307,0.0,0.01
308,0.0,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0,0.0
313,0.0,0.0
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,0.0,0.0
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.02
365,0.0,0.29
366,0.0,0.83
367,0.0,0.91
368,0.0,0.95
369,0.0,0.95
370,0.0,0.96
371,0.0,0.96
372,0.0,0.96
373,0.0,0.96
374,0.0,0.96
375,0.0,0.96
376,0.0,0.96
377,0.0,0.96
378,0.0,0.96
379,0.0,0.96
380,0.0,0.96
381,0.0,0.96
382,0.0,0.96
383,0.0,0.96
384,0.0,0.96
385,0.0,0.96
386,0.0,0.96
387,0.0,0.96
388,0.0,0.96
389,0.0,0.96
390,0.0,0.95
391,0.0,0.95
392,0.0,0.95
393,0.0,0.94
394,0.0,0.94
395,0.0,0.94
396,0.0,0.93
397,0.0,0.91
398,0.0,0.71
399,0.0,0.11
400,0.0,0.02
401,0.0,0.01
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.01
406,0.0,0.01
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.01,0.0
415,0.01,0.0
416,0.02,0.0
417,0.01,0.0
418,0.01,0.0
419,0.01,0.0
420,0.01,0.0
421,0.01,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.01
449,0.0,0.01
450,0.0,0.01
451,0.0,0.01
452,0.0,0.01
453,0.0,0.01
454,0.0,0.01
455,0.0,0.01
456,0.0,0.01
457,0.0,0.01
458,0.0,0.01
459,0.0,0.01
460,0.0,0.01
461,0.0,0.01
462,0.0,0.01
463,0.0,0.01
464,0.0,0.01
465,0.0,0.01
466,0.0,0.01
467,0.0,0.01
468,0.0,0.01
469,0.0,0.01
470,0.0,0.01
471,0.0,0.01
472,0.0,0.01
473,0.0,0.01
474,0.0,0.01
475,0.0,0.01
476,0.0,0.01
477,0.0,0.01
478,0.0,0.01
479,0.0,0.01
480,0.0,0.01
481,0.0,0.01
482,0.0,0.01
483,0.0,0.01
484,0.0,0.01
485,0.0,0.01
486,0.0,0.01
487,0.0,0.01
488,0.0,0.01
489,0.0,0.01
490,0.0,0.01
491,0.0,0.01
492,0.0,0.01
493,0.0,0.01
494,0.0,0.01
495,0.0,0.01
496,0.0,0.01
497,0.0,0.01
498,0.0,0.01
499,0.0,0.01
500,0.0,0.01
501,0.0,0.01
502,0.0,0.01
503,0.0,0.01
504,0.0,0.01
505,0.0,0.01
506,0.0,0.01
507,0.0,0.01
508,0.0,0.01
509,0.0,0.01
510,0.0,0.01
511,0.0,0.01
512,0.0,0.01
513,0.0,0.01
514,0.0,0.01
515,0.0,0.01
516,0.0,0.01
517,0.0,0.01
518,0.0,0.01
519,0.0,0.01
520,0.0,0.01
521,0.0,0.01
522,0.0,0.01
523,0.0,0.01
524,0.0,0.01
525,0.0,0.01
526,0.0,0.01
527,0.0,0.01
528,0.0,0.01
529,0.0,0.01
530,0.0,0.01
531,0.0,0.01
532,0.0,0.01
533,0.0,0.01
534,0.0,0.01
535,0.0,0.01
536,0.0,0.01
537,0.0,0.01
538,0.0,0.01
539,0.0,0.01
540,0.0,0.01
541,0.0,0.01
542,0.0,0.01
543,0.0,0.01
544,0.0,0.01
545,0.0,0.01
546,0.0,0.01
547,0.0,0.01
548,0.0,0.01
549,0.0,0.01
550,0.0,0.01
551,0.0,0.01
552,0.0,0.01
553,0.0,0.01
554,0.0,0.01
555,0.0,0.01
556,0.0,0.01
557,0.0,0.01
558,0.0,0.01
559,0.0,0.01
560,0.0,0.01
561,0.0,0.01
562,0.0,0.01
563,0.0,0.01
564,0.0,0.01
565,0.0,0.01
566,0.0,0.01
567,0.0,0.01
568,0.0,0.01
569,0.0,0.01
570,0.0,0.01
571,0.0,0.01
572,0.0,0.01
573,0.0,0.01
574,0.0,0.01
575,0.0,0.01
576,0.0,0.01
577,0.0,0.01
578,0.0,0.01
579,0.0,0.01
580,0.0,0.01
581,0.0,0.01
582,0.0,0.01
583,0.0,0.01
584,0.0,0.01
585,0.0,0.01
586,0.0,0.01
587,0.0,0.01
588,0.0,0.01
589,0.0,0.01
590,0.0,0.01
591,0.0,0.01
592,0.0,0.01
593,0.0,0.01
594,0.0,0.01
595,0.0,0.01
596,0.0,0.01
597,0.0,0.01
598,0.0,0.01
599,0.0,0.01
600,0.0,0.01
601,0.0,0.01
602,0.0,0.01
603,0.0,0.01
604,0.0,0.01
605,0.0,0.01
606,0.0,0.01
607,0.0,0.01
608,0.0,0.01
609,0.0,0.01
610,0.0,0.01
611,0.0,0.01
612,0.0,0.01
613,0.0,0.01
614,0.0,0.01
615,0.0,0.01
616,0.0,0.01
617,0.0,0.01
618,0.0,0.01
619,0.0,0.01
620,0.0,0.01
621,0.0,0.01
622,0.0,0.01
623,0.0,0.01
624,0.0,0.01
625,0.0,0.01
626,0.0,0.01
627,0.0,0.01
628,0.0,0.01
629,0.0,0.01
630,0.0,0.01
631,0.0,0.01
632,0.0,0.01
633,0.0,0.01
634,0.0,0.01
635,0.0,0.01
636,0.0,0.01
637,0.0,0.01
638,0.0,0.01
639,0.0,0.01
640,0.0,0.01
641,0.0,0.01
642,0.0,0.01
643,0.0,0.01
644,0.0,0.01
645,0.0,0.01
646,0.0,0.01
647,0.0,0.01
648,0.0,0.01
649,0.0,0.01
650,0.0,0.01
651,0.0,0.01
652,0.0,0.01
653,0.0,0.01
654,0.0,0.01
655,0.0,0.01
656,0.0,0.01
657,0.0,0.01
658,0.0,0.01
659,0.0,0.01
660,0.0,0.01
661,0.0,0.01
662,0.0,0.01
663,0.0,0.01
664,0.0,0.01
665,0.0,0.01
