Frame,obj_1,obj_2
1,0.01,0.02
2,0.01,0.02
3,0.01,0.02
4,0.01,0.02
5,0.01,0.02
6,0.01,0.02
7,0.01,0.02
8,0.01,0.02
9,0.01,0.02
10,0.01,0.02
11,0.01,0.02
12,0.01,0.02
13,0.01,0.02
14,0.01,0.02
15,0.01,0.02
16,0.01,0.02
17,0.01,0.02
18,0.01,0.02
19,0.01,0.02
20,0.01,0.02
21,0.01,0.02
22,0.01,0.02
23,0.01,0.02
24,0.01,0.02
25,0.01,0.02
26,0.01,0.02
27,0.01,0.02
28,0.01,0.02
29,0.01,0.02
30,0.01,0.02
31,0.01,0.02
32,0.01,0.02
33,0.01,0.02
34,0.01,0.02
35,0.01,0.02
36,0.01,0.02
37,0.01,0.02
38,0.01,0.02
39,0.01,0.02
40,0.01,0.02
41,0.01,0.02
42,0.01,0.02
43,0.01,0.02
44,0.01,0.02
45,0.01,0.02
46,0.01,0.02
47,0.01,0.02
48,0.01,0.02
49,0.01,0.02
50,0.01,0.02
51,0.02,0.02
52,0.02,0.02
53,0.02,0.02
54,0.02,0.02
55,0.02,0.02
56,0.02,0.02
57,0.02,0.02
58,0.02,0.02
59,0.02,0.02
60,0.02,0.02
61,0.02,0.02
62,0.02,0.02
63,0.02,0.02
64,0.02,0.02
65,0.03,0.02
66,0.03,0.02
67,0.03,0.02
68,0.03,0.02
69,0.03,0.02
70,0.03,0.03
71,0.04,0.03
72,0.04,0.03
73,0.05,0.03
74,0.05,0.03
75,0.04,0.03
76,0.03,0.02
77,0.03,0.02
78,0.02,0.02
79,0.02,0.02
80,0.02,0.02
81,0.02,0.01
82,0.02,0.01
83,0.02,0.01
84,0.02,0.01
85,0.01,0.01
86,0.01,0.01
87,0.01,0.01
88,0.01,0.01
89,0.02,0.01
90,0.02,0.01
91,0.02,0.01
92,0.02,0.01
93,0.02,0.01
94,0.02,0.01
95,0.02,0.01
96,0.02,0.01
97,0.02,0.01
98,0.02,0.01
99,0.02,0.01
100,0.02,0.01
101,0.02,0.01
102,0.02,0.01
103,0.02,0.01
104,0.02,0.01
105,0.02,0.01
106,0.02,0.01
107,0.02,0.01
108,0.02,0.01
109,0.02,0.01
110,0.02,0.01
111,0.02,0.01
112,0.02,0.01
113,0.02,0.01
114,0.02,0.01
115,0.02,0.01
116,0.02,0.01
117,0.02,0.01
118,0.02,0.01
119,0.02,0.01
120,0.02,0.01
121,0.02,0.01
122,0.02,0.01
123,0.02,0.01
124,0.02,0.01
125,0.02,0.01
126,0.02,0.01
127,0.02,0.01
128,0.02,0.01
129,0.02,0.01
130,0.02,0.01
131,0.02,0.01
132,0.02,0.01
133,0.02,0.01
134,0.02,0.01
135,0.02,0.01
136,0.02,0.01
137,0.02,0.01
138,0.02,0.01
139,0.02,0.01
140,0.02,0.01
141,0.01,0.01
142,0.01,0.02
143,0.01,0.02
144,0.01,0.02
145,0.01,0.02
146,0.02,0.02
147,0.02,0.02
148,0.02,0.02
149,0.02,0.02
150,0.01,0.02
151,0.01,0.02
152,0.02,0.02
153,0.02,0.02
154,0.02,0.02
155,0.02,0.02
156,0.02,0.02
157,0.02,0.02
158,0.02,0.02
159,0.02,0.02
160,0.02,0.02
161,0.02,0.02
162,0.02,0.02
163,0.02,0.02
164,0.02,0.02
165,0.01,0.02
166,0.01,0.02
167,0.01,0.02
168,0.01,0.02
169,0.01,0.02
170,0.01,0.02
171,0.01,0.02
172,0.01,0.02
173,0.01,0.02
174,0.01,0.02
175,0.01,0.02
176,0.01,0.02
177,0.01,0.02
178,0.01,0.02
179,0.01,0.02
180,0.01,0.02
181,0.01,0.02
182,0.01,0.02
183,0.01,0.02
184,0.01,0.02
185,0.01,0.02
186,0.01,0.02
187,0.01,0.02
188,0.01,0.02
189,0.01,0.02
190,0.01,0.02
191,0.01,0.02
192,0.01,0.02
193,0.01,0.02
194,0.01,0.02
195,0.01,0.02
196,0.01,0.02
197,0.01,0.02
198,0.01,0.02
199,0.01,0.02
200,0.01,0.02
201,0.01,0.02
202,0.01,0.02
203,0.01,0.02
204,0.01,0.02
205,0.01,0.02
206,0.01,0.02
207,0.01,0.02
208,0.01,0.02
209,0.01,0.02
210,0.01,0.02
211,0.01,0.02
212,0.01,0.02
213,0.01,0.01
214,0.01,0.01
215,0.02,0.01
216,0.02,0.01
217,0.02,0.01
218,0.02,0.01
219,0.02,0.01
220,0.02,0.01
221,0.02,0.01
222,0.02,0.01
223,0.02,0.01
224,0.02,0.01
225,0.02,0.01
226,0.02,0.01
227,0.02,0.01
228,0.02,0.01
229,0.02,0.01
230,0.02,0.01
231,0.02,0.01
232,0.02,0.02
233,0.02,0.02
234,0.02,0.02
235,0.01,0.02
236,0.01,0.02
237,0.01,0.02
238,0.01,0.01
239,0.01,0.01
240,0.01,0.01
241,0.01,0.01
242,0.01,0.01
243,0.01,0.01
244,0.01,0.01
245,0.01,0.01
246,0.01,0.01
247,0.01,0.01
248,0.01,0.01
249,0.01,0.01
250,0.01,0.01
251,0.01,0.01
252,0.01,0.01
253,0.01,0.01
254,0.01,0.01
255,0.01,0.01
256,0.01,0.01
257,0.01,0.01
258,0.01,0.01
259,0.01,0.01
260,0.01,0.01
261,0.01,0.01
262,0.01,0.01
263,0.01,0.01
264,0.01,0.01
265,0.01,0.01
266,0.01,0.01
267,0.01,0.01
268,0.01,0.01
269,0.01,0.01
270,0.01,0.01
271,0.01,0.01
272,0.01,0.01
273,0.01,0.01
274,0.01,0.01
275,0.01,0.01
276,0.01,0.02
277,0.01,0.02
278,0.01,0.02
279,0.01,0.02
280,0.01,0.02
281,0.01,0.01
282,0.01,0.01
283,0.01,0.01
284,0.01,0.01
285,0.01,0.01
