Frame,obj_1,obj_2
1,0.01,0.02
2,0.01,0.01
3,0.01,0.01
4,0.01,0.02
5,0.01,0.02
6,0.01,0.02
7,0.01,0.02
8,0.01,0.02
9,0.01,0.02
10,0.01,0.02
11,0.01,0.02
12,0.01,0.02
13,0.01,0.02
14,0.01,0.02
15,0.01,0.02
16,0.01,0.02
17,0.01,0.02
18,0.01,0.02
19,0.02,0.02
20,0.02,0.02
21,0.02,0.02
22,0.02,0.02
23,0.02,0.02
24,0.02,0.02
25,0.02,0.02
26,0.02,0.02
27,0.02,0.02
28,0.02,0.02
29,0.02,0.03
30,0.02,0.03
31,0.03,0.03
32,0.05,0.03
33,0.06,0.03
34,0.07,0.03
35,0.08,0.03
36,0.09,0.02
37,0.11,0.02
38,0.22,0.02
39,0.66,0.02
40,0.96,0.02
41,0.99,0.02
42,0.99,0.02
43,1.0,0.02
44,1.0,0.02
45,1.0,0.02
46,1.0,0.02
47,1.0,0.02
48,1.0,0.02
49,1.0,0.02
50,1.0,0.02
51,1.0,0.02
52,1.0,0.02
53,1.0,0.02
54,0.98,0.02
55,0.31,0.02
56,0.04,0.02
57,0.02,0.02
58,0.02,0.02
59,0.02,0.01
60,0.01,0.01
61,0.01,0.01
62,0.01,0.01
63,0.01,0.02
64,0.01,0.02
65,0.01,0.02
66,0.01,0.02
67,0.01,0.02
68,0.01,0.02
69,0.01,0.02
70,0.02,0.02
71,0.02,0.02
72,0.02,0.02
73,0.01,0.02
74,0.01,0.02
75,0.02,0.02
76,0.03,0.02
77,0.03,0.02
78,0.02,0.02
79,0.02,0.02
80,0.02,0.02
81,0.02,0.02
82,0.02,0.02
83,0.02,0.02
84,0.02,0.02
85,0.02,0.02
86,0.02,0.02
87,0.02,0.02
88,0.02,0.02
89,0.02,0.02
90,0.01,0.02
91,0.01,0.02
92,0.01,0.02
93,0.01,0.02
94,0.01,0.03
95,0.01,0.02
96,0.01,0.02
97,0.01,0.02
98,0.01,0.02
99,0.01,0.02
100,0.01,0.02
101,0.01,0.02
102,0.01,0.02
103,0.01,0.02
104,0.01,0.02
105,0.01,0.02
106,0.01,0.02
107,0.01,0.02
108,0.01,0.02
109,0.01,0.02
110,0.01,0.01
111,0.01,0.01
112,0.01,0.01
113,0.01,0.01
114,0.01,0.01
115,0.01,0.01
116,0.01,0.01
117,0.01,0.01
118,0.01,0.01
119,0.01,0.01
120,0.01,0.01
121,0.01,0.01
122,0.01,0.01
123,0.01,0.01
124,0.01,0.01
125,0.01,0.01
126,0.01,0.01
127,0.01,0.01
128,0.01,0.01
129,0.01,0.01
130,0.01,0.01
131,0.01,0.01
132,0.01,0.01
133,0.01,0.01
134,0.01,0.01
135,0.01,0.01
136,0.01,0.02
137,0.01,0.02
138,0.01,0.02
139,0.01,0.02
140,0.01,0.02
141,0.01,0.02
142,0.02,0.01
143,0.02,0.01
144,0.02,0.01
145,0.02,0.01
146,0.02,0.01
147,0.01,0.01
148,0.01,0.01
149,0.01,0.02
150,0.01,0.02
151,0.01,0.02
152,0.01,0.02
153,0.01,0.02
154,0.01,0.02
155,0.02,0.02
156,0.01,0.01
157,0.01,0.01
158,0.01,0.01
159,0.01,0.01
160,0.01,0.01
161,0.01,0.01
162,0.01,0.01
163,0.01,0.01
164,0.01,0.01
165,0.01,0.01
166,0.01,0.01
167,0.01,0.01
168,0.01,0.01
169,0.01,0.01
170,0.01,0.01
171,0.01,0.01
172,0.01,0.01
173,0.01,0.01
174,0.01,0.01
175,0.01,0.01
176,0.01,0.01
177,0.01,0.01
178,0.01,0.01
179,0.01,0.01
180,0.01,0.01
181,0.01,0.01
182,0.01,0.01
183,0.01,0.01
184,0.01,0.01
185,0.01,0.01
186,0.01,0.01
187,0.01,0.01
188,0.01,0.01
189,0.01,0.01
190,0.01,0.01
191,0.01,0.01
192,0.01,0.01
193,0.01,0.01
194,0.01,0.01
195,0.01,0.01
196,0.01,0.01
197,0.01,0.01
198,0.01,0.01
199,0.01,0.01
200,0.01,0.01
201,0.01,0.01
202,0.01,0.01
203,0.01,0.01
204,0.01,0.01
205,0.01,0.01
206,0.01,0.01
207,0.01,0.01
208,0.01,0.01
209,0.01,0.01
210,0.01,0.01
211,0.01,0.01
212,0.01,0.01
213,0.01,0.01
214,0.01,0.01
215,0.01,0.01
216,0.01,0.01
217,0.01,0.01
218,0.01,0.01
219,0.01,0.01
220,0.01,0.01
221,0.01,0.01
222,0.01,0.01
223,0.01,0.01
224,0.01,0.01
225,0.01,0.01
226,0.01,0.01
227,0.01,0.01
228,0.01,0.01
229,0.01,0.01
230,0.01,0.01
231,0.01,0.01
232,0.01,0.01
233,0.01,0.01
234,0.01,0.01
235,0.01,0.01
236,0.01,0.01
237,0.01,0.01
238,0.01,0.01
239,0.01,0.01
240,0.01,0.01
241,0.01,0.02
242,0.01,0.02
243,0.01,0.02
244,0.01,0.02
245,0.01,0.01
246,0.01,0.01
247,0.01,0.01
248,0.01,0.01
249,0.01,0.01
250,0.01,0.01
251,0.01,0.01
252,0.01,0.01
253,0.01,0.01
254,0.01,0.01
255,0.01,0.01
256,0.01,0.01
257,0.01,0.01
258,0.01,0.01
259,0.01,0.01
260,0.01,0.01
261,0.01,0.01
262,0.01,0.01
263,0.01,0.01
264,0.01,0.01
265,0.01,0.01
266,0.01,0.02
267,0.01,0.02
268,0.01,0.01
269,0.01,0.01
270,0.01,0.01
271,0.01,0.01
272,0.01,0.01
273,0.01,0.01
274,0.01,0.01
275,0.01,0.01
276,0.01,0.01
277,0.01,0.01
278,0.01,0.02
279,0.01,0.02
280,0.01,0.02
281,0.01,0.02
282,0.02,0.02
283,0.02,0.02
284,0.02,0.02
285,0.02,0.02
286,0.02,0.02
287,0.01,0.02
288,0.01,0.02
289,0.01,0.02
290,0.01,0.02
291,0.01,0.02
292,0.01,0.02
293,0.01,0.02
294,0.01,0.02
295,0.01,0.02
296,0.01,0.02
297,0.01,0.02
298,0.01,0.02
299,0.01,0.02
300,0.01,0.02
301,0.01,0.02
302,0.01,0.02
303,0.01,0.02
304,0.01,0.02
305,0.01,0.02
306,0.01,0.02
307,0.01,0.02
308,0.01,0.02
309,0.01,0.02
310,0.01,0.02
311,0.01,0.02
312,0.01,0.02
313,0.01,0.02
314,0.01,0.02
315,0.01,0.02
316,0.01,0.02
317,0.01,0.02
318,0.01,0.02
319,0.01,0.02
320,0.01,0.02
321,0.01,0.02
322,0.01,0.02
323,0.01,0.02
324,0.01,0.02
325,0.01,0.02
326,0.01,0.02
327,0.01,0.02
328,0.01,0.02
329,0.01,0.02
330,0.01,0.02
331,0.01,0.02
332,0.01,0.02
333,0.01,0.02
334,0.01,0.02
335,0.01,0.02
336,0.01,0.02
337,0.01,0.02
338,0.01,0.02
339,0.01,0.02
340,0.01,0.02
341,0.01,0.02
342,0.01,0.02
343,0.01,0.02
