Frame,obj_1,obj_2
1,0.01,0.01
2,0.01,0.01
3,0.01,0.01
4,0.01,0.01
5,0.01,0.01
6,0.01,0.01
7,0.01,0.01
8,0.01,0.01
9,0.01,0.01
10,0.01,0.01
11,0.01,0.01
12,0.01,0.01
13,0.01,0.01
14,0.01,0.01
15,0.01,0.01
16,0.01,0.02
17,0.01,0.02
18,0.01,0.02
19,0.01,0.02
20,0.01,0.02
21,0.01,0.02
22,0.01,0.03
23,0.01,0.05
24,0.01,0.09
25,0.01,0.15
26,0.01,0.23
27,0.01,0.3
28,0.01,0.36
29,0.01,0.38
30,0.01,0.35
31,0.01,0.3
32,0.01,0.24
33,0.01,0.14
34,0.01,0.05
35,0.01,0.02
36,0.01,0.02
37,0.01,0.02
38,0.02,0.02
39,0.02,0.02
40,0.02,0.02
41,0.02,0.02
42,0.02,0.02
43,0.01,0.01
44,0.01,0.01
45,0.01,0.01
46,0.01,0.01
47,0.01,0.01
48,0.01,0.01
49,0.01,0.01
50,0.01,0.01
51,0.01,0.01
52,0.01,0.01
53,0.01,0.01
54,0.01,0.01
55,0.01,0.01
56,0.01,0.01
57,0.01,0.01
58,0.01,0.01
59,0.01,0.01
60,0.01,0.01
61,0.01,0.01
62,0.01,0.01
63,0.01,0.01
64,0.01,0.01
65,0.01,0.01
66,0.01,0.01
67,0.01,0.01
68,0.01,0.01
69,0.01,0.01
70,0.01,0.01
71,0.01,0.01
72,0.01,0.01
73,0.01,0.01
74,0.01,0.01
75,0.01,0.01
76,0.01,0.01
77,0.02,0.02
78,0.02,0.02
79,0.02,0.02
80,0.02,0.02
81,0.02,0.02
82,0.02,0.02
83,0.02,0.02
84,0.02,0.02
85,0.02,0.01
86,0.02,0.01
87,0.02,0.01
88,0.01,0.01
89,0.01,0.01
90,0.01,0.02
91,0.01,0.02
92,0.01,0.02
93,0.01,0.02
94,0.01,0.02
95,0.01,0.02
96,0.01,0.02
97,0.01,0.02
98,0.01,0.02
99,0.01,0.02
100,0.01,0.02
101,0.01,0.02
102,0.01,0.02
103,0.01,0.02
104,0.01,0.02
105,0.01,0.02
106,0.01,0.02
107,0.01,0.02
108,0.01,0.02
109,0.01,0.02
110,0.02,0.02
111,0.02,0.02
112,0.02,0.02
113,0.05,0.02
114,0.3,0.02
115,0.79,0.02
116,0.96,0.02
117,0.99,0.02
118,1.0,0.02
119,1.0,0.02
120,1.0,0.02
121,1.0,0.02
122,1.0,0.02
123,1.0,0.02
124,1.0,0.02
125,1.0,0.01
126,1.0,0.01
127,1.0,0.01
128,1.0,0.01
129,1.0,0.01
130,1.0,0.01
131,0.99,0.01
132,0.95,0.01
133,0.13,0.01
134,0.03,0.01
135,0.02,0.02
136,0.02,0.02
137,0.02,0.02
138,0.02,0.02
139,0.02,0.02
140,0.02,0.02
141,0.02,0.02
142,0.02,0.02
143,0.02,0.02
144,0.02,0.02
145,0.02,0.02
146,0.02,0.02
147,0.02,0.02
148,0.02,0.02
149,0.02,0.02
150,0.02,0.02
151,0.02,0.02
152,0.02,0.02
153,0.02,0.02
154,0.02,0.02
155,0.02,0.02
156,0.02,0.02
157,0.02,0.02
158,0.02,0.02
159,0.02,0.02
160,0.02,0.02
161,0.02,0.02
162,0.02,0.02
163,0.02,0.02
164,0.02,0.02
165,0.02,0.02
166,0.02,0.02
167,0.02,0.02
168,0.02,0.02
169,0.02,0.02
170,0.02,0.02
171,0.02,0.02
172,0.02,0.02
173,0.02,0.02
174,0.02,0.02
175,0.02,0.02
176,0.02,0.02
177,0.02,0.02
178,0.02,0.02
179,0.02,0.02
180,0.02,0.02
181,0.02,0.02
182,0.03,0.02
183,0.03,0.03
184,0.02,0.03
185,0.02,0.03
186,0.02,0.03
187,0.02,0.03
188,0.02,0.03
189,0.02,0.02
190,0.02,0.02
191,0.02,0.02
192,0.02,0.02
193,0.02,0.02
194,0.02,0.02
195,0.02,0.02
196,0.02,0.02
197,0.02,0.02
198,0.02,0.02
199,0.02,0.02
200,0.02,0.02
201,0.02,0.02
202,0.02,0.02
203,0.01,0.02
204,0.01,0.02
205,0.01,0.02
206,0.01,0.02
207,0.01,0.02
208,0.01,0.02
209,0.01,0.02
210,0.01,0.02
211,0.01,0.02
212,0.01,0.02
213,0.01,0.02
214,0.01,0.02
215,0.01,0.02
216,0.01,0.02
217,0.01,0.02
218,0.01,0.02
219,0.01,0.02
220,0.01,0.02
221,0.01,0.02
222,0.01,0.02
223,0.01,0.02
224,0.01,0.02
225,0.01,0.02
226,0.01,0.02
227,0.01,0.02
228,0.01,0.02
229,0.01,0.02
230,0.01,0.02
231,0.01,0.02
232,0.01,0.02
233,0.01,0.02
234,0.01,0.02
235,0.01,0.02
236,0.01,0.02
237,0.01,0.02
238,0.01,0.02
239,0.01,0.02
240,0.01,0.02
241,0.02,0.02
242,0.02,0.02
243,0.02,0.02
244,0.02,0.02
245,0.02,0.02
246,0.02,0.02
247,0.02,0.02
248,0.02,0.02
249,0.02,0.02
250,0.02,0.02
251,0.02,0.02
252,0.01,0.02
253,0.01,0.02
254,0.01,0.02
255,0.01,0.02
256,0.01,0.02
257,0.01,0.01
258,0.01,0.01
259,0.01,0.01
260,0.01,0.02
261,0.01,0.02
262,0.01,0.02
263,0.01,0.02
264,0.01,0.02
265,0.01,0.02
266,0.01,0.02
267,0.01,0.02
268,0.01,0.02
269,0.01,0.02
270,0.01,0.01
271,0.01,0.01
272,0.01,0.01
273,0.01,0.01
274,0.01,0.01
275,0.01,0.01
276,0.01,0.01
277,0.01,0.01
278,0.01,0.01
279,0.01,0.01
280,0.01,0.01
281,0.01,0.01
282,0.01,0.01
283,0.01,0.01
284,0.01,0.01
285,0.01,0.01
286,0.01,0.01
287,0.01,0.01
288,0.01,0.01
289,0.01,0.01
290,0.01,0.01
291,0.01,0.01
292,0.01,0.01
293,0.01,0.01
294,0.01,0.01
295,0.01,0.01
296,0.01,0.01
297,0.01,0.01
298,0.01,0.01
299,0.01,0.01
300,0.01,0.01
301,0.01,0.01
302,0.01,0.01
303,0.01,0.01
304,0.01,0.01
305,0.01,0.01
306,0.01,0.02
307,0.01,0.02
308,0.01,0.02
309,0.01,0.02
310,0.01,0.02
311,0.01,0.02
312,0.01,0.02
313,0.01,0.02
314,0.01,0.02
315,0.01,0.02
316,0.02,0.02
317,0.01,0.02
318,0.01,0.01
319,0.01,0.01
320,0.01,0.01
321,0.01,0.01
